,Territory Target Variance Item Group-Wise,Prehľad plnenia plánu po lokalitách a skupinách tovaru
DocType: Territory,Territory Targets,Územné ciele
apps/erpnext/erpnext/templates/emails/request_for_quotation.html +10,Thank you,Ďakujeme
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +341,Thank you for your business!,
DocType: BOM Replace Tool,The BOM which will be replaced,"BOM, ktorý bude nahrazen"
apps/erpnext/erpnext/public/js/setup_wizard.js +167,The Brand,Značka
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +81,The Item {0} cannot have Batch,Položka {0} nemôže mít dávku
apps/erpnext/erpnext/public/js/setup_wizard.js +36,The Organization,Organizácia
apps/erpnext/erpnext/schools/doctype/academic_term/academic_term.py +23,The Term End Date cannot be earlier than the Term Start Date. Please correct the dates and try again.,
apps/erpnext/erpnext/schools/doctype/academic_term/academic_term.py +33,The Term End Date cannot be later than the Year End Date of the Academic Year to which the term is linked (Academic Year {}). Please correct the dates and try again.,
apps/erpnext/erpnext/schools/doctype/academic_term/academic_term.py +30,The Term Start Date cannot be earlier than the Year Start Date of the Academic Year to which the term is linked (Academic Year {}). Please correct the dates and try again.,
apps/erpnext/erpnext/schools/doctype/academic_year/academic_year.py +14,The Year End Date cannot be earlier than the Year Start Date. Please correct the dates and try again.,
DocType: Period Closing Voucher,"The account head under Liability or Equity, in which Profit/Loss will be booked",
DocType: Purchase Invoice,The date on which next invoice will be generated. It is generated on submit.,"Datum, kdy bude vygenerován příští faktury. To je generován na odeslat."
DocType: Purchase Invoice,The date on which recurring invoice will be stop,"Datum, kdy opakující se faktura bude zastaví"
DocType: Purchase Invoice,"The day of the month on which auto invoice will be generated e.g. 05, 28 etc","Den měsíce, ve kterém auto faktura bude generován například 05, 28 atd"
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +141,The day(s) on which you are applying for leave are holidays. You need not apply for leave.,"V deň, keď (y), na ktoré žiadate o povolenie sú prázdniny. Nemusíte požiadať o voľno."
DocType: Employee,The first Leave Approver in the list will be set as the default Leave Approver,První Leave schvalovač v seznamu bude nastaven jako výchozí Leave schvalujícího
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +400,The following Production Orders were created:,
DocType: Packing Slip,The gross weight of the package. Usually net weight + packaging material weight. (for print),Celková hmotnost balení. Obvykle sa čistá hmotnost + obalového materiálu hmotnosti. (Pro tlač)
apps/erpnext/erpnext/hr/doctype/holiday_list/holiday_list.py +38,The holiday on {0} is not between From Date and To Date,
apps/erpnext/erpnext/schools/doctype/grading_structure/grading_structure.py +24,"The intervals for Grade Code {0} overlaps with the grade intervals for other grades. 
                    Please check intervals {0} and {1} and try again",
apps/erpnext/erpnext/public/js/setup_wizard.js +66,The name of the institute for which you are setting up this system.,
apps/erpnext/erpnext/public/js/setup_wizard.js +67,The name of your company for which you are setting up this system.,"Názov vaší spoločnosti, pro ktorou nastavení tohoto systému."
DocType: Packing Slip,The net weight of this package. (calculated automatically as sum of net weight of items),Čistá hmotnost tohoto balíčku. (Automaticky vypočítá jako součet čisté váhy položek)
DocType: BOM Replace Tool,The new BOM after replacement,Nový BOM po výmene
apps/erpnext/erpnext/templates/emails/request_for_quotation.html +7,The request for quotation can be accessed by clicking on the following link,
apps/erpnext/erpnext/manufacturing/doctype/bom_replace_tool/bom_replace_tool.py +29,The selected BOMs are not for the same item,
apps/erpnext/erpnext/stock/doctype/batch/batch.py +16,The selected item cannot have Batch,Vybraná položka nemôže mít dávku
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +139,"The total Issue / Transfer quantity {0} in Material Request {1}  \
							cannot be greater than requested quantity {2} for Item {3}",
DocType: Purchase Invoice,The unique id for tracking all recurring invoices. It is generated on submit.,
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +34,"Then Pricing Rules are filtered out based on Customer, Customer Group, Territory, Supplier, Supplier Type, Campaign, Sales Partner etc.","Pak sa pravidla pro tvorbu cen sú odfiltrovány založeny na zákazníka, skupiny zákazníkov, území, dodavatel, dodavatel typ, kampaň, obchodní partner atd"
DocType: Training Event,Theory,
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +221,There are more holidays than working days this month.,Existují další svátky než pracovních dnov tento mesíc.
apps/erpnext/erpnext/accounts/party.py +239,There can only be 1 Account per Company in {0} {1},Tam môže byť len 1 účet na spoločnosti v {0} {1}
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +48,"There can only be one Shipping Rule Condition with 0 or blank value for ""To Value""","Tam môže byť pouze jeden Shipping Rule Podmínka s 0 alebo prázdnou hodnotu pro ""na hodnotu"""
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +152,There is not enough leave balance for Leave Type {0},Nie je dost bilance dovolenou na vstup typ {0}
apps/erpnext/erpnext/setup/doctype/supplier_type/supplier_type.js +5,There is nothing to edit.,Nie je nic upravovať.
apps/erpnext/erpnext/hr/doctype/daily_work_summary_settings/daily_work_summary_settings.py +17,There must be a default incoming Email Account enabled for this to work. Please setup a default incoming Email Account (POP/IMAP) and try again.,
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +7,There was an error. One probable reason could be that you haven't saved the form. Please contact support@erpnext.com if the problem persists.,"Došlo k chybe. Jedním z dôvodov by mohlo byť pravdepodobné, že jste uložili formulár. Obraťte sa prosím na support@erpnext.com Pokud problém pretrvává."
apps/erpnext/erpnext/schools/doctype/course_scheduling_tool/course_scheduling_tool.py +55,There were errors while deleting following schedules:,
apps/erpnext/erpnext/schools/doctype/course_scheduling_tool/course_scheduling_tool.py +51,There were errors while scheduling course on :,
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.js +195,There were errors.,Vyskytli sa chyby
DocType: Sales Invoice,This Document,Tento dokument
apps/erpnext/erpnext/stock/doctype/item/item.js +57,This Item is a Template and cannot be used in transactions. Item attributes will be copied over into the variants unless 'No Copy' is set,Tento tovar je šablóna a nemôže byť použitý v transakciách. Atribúty tovaru budú skopírované do variant.
apps/erpnext/erpnext/stock/doctype/item/item.js +68,This Item is a Variant of {0} (Template). Attributes will be copied over from the template unless 'No Copy' is set,Tento tovar je varianta šablóny {0}. Atribúty sú skopírované zo šablóny.
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +116,This Month's Summary,Zhrnutie mesiaca
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +113,This Week's Summary,Zhrnutie týždňa
apps/erpnext/erpnext/controllers/status_updater.py +189,This document is over limit by {0} {1} for item {4}. Are you making another {3} against the same {2}?,
apps/erpnext/erpnext/accounts/doctype/account/account.js +26,This is a root account and cannot be edited.,To je koren účtu a nelze upravovať.
apps/erpnext/erpnext/setup/doctype/customer_group/customer_group.js +13,This is a root customer group and cannot be edited.,"To je koren skupiny zákazníkov, a nelze upravovať."
apps/erpnext/erpnext/setup/doctype/item_group/item_group.js +37,This is a root item group and cannot be edited.,Jedná sa o skupinu koren položky a nelze upravovať.
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.js +13,This is a root sales person and cannot be edited.,To je koren predajní človek a nelze upravovať.
apps/erpnext/erpnext/setup/doctype/territory/territory.js +13,This is a root territory and cannot be edited.,To je koren území a nelze upravovať.
apps/erpnext/erpnext/portal/doctype/homepage/homepage.py +15,This is an example website auto-generated from ERPNext,Toto je príklad webstránky automaticky vygenerovanej z ERPNext
apps/erpnext/erpnext/hr/doctype/vehicle/vehicle_dashboard.py +5,This is based on logs against this Vehicle. See timeline below for details,Toto je založené na záznamoch pre toto vozidlo. Pre viac informácií pozrite časovú os na konci stránky.
apps/erpnext/erpnext/stock/doctype/item/item_dashboard.py +6,This is based on stock movement. See {0} for details,Prehľad v kalendári vychádza z pohybov na sklade.
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.py +6,This is based on the Time Sheets created against this project,Tento graf zobrazuje činnosti podľa rozvrhu k tomuto projektu
apps/erpnext/erpnext/hr/doctype/employee/employee_dashboard.py +6,This is based on the attendance of this Employee,
apps/erpnext/erpnext/schools/doctype/student/student_dashboard.py +6,This is based on the attendance of this Student,
apps/erpnext/erpnext/selling/doctype/customer/customer_dashboard.py +6,This is based on transactions against this Customer. See timeline below for details,Tu sú záznamy transakcií tohoto zákazníka. Bližšie informácie sú zobrazené na časovej osi na konci tejto stránky
apps/erpnext/erpnext/buying/doctype/supplier/supplier_dashboard.py +6,This is based on transactions against this Supplier. See timeline below for details,Tu sú záznamy transakcií tohoto dodávateľa. Bližšie informácie sú zobrazené na časovej osi na konci tejto stránky
DocType: Naming Series,This is the number of the last created transaction with this prefix,To je číslo poslední vytvorené transakci s tímto prefixem
DocType: Stock Reconciliation,This tool helps you to update or fix the quantity and valuation of stock in the system. It is typically used to synchronise the system values and what actually exists in your warehouses.,"Tento nástroj vám pomôže aktualizovať alebo opraviť množstvo a ocenení zásob v systému. To sa obvykle používá k synchronizaci hodnot systému a to, co ve skutečnosti existuje ve vašich skladech."
DocType: Item Attribute Value,"This will be appended to the Item Code of the variant. For example, if your abbreviation is ""SM"", and the item code is ""T-SHIRT"", the item code of the variant will be ""T-SHIRT-SM""","To bude pripojen na položku zákoníku varianty. Napríklad, pokud vaše zkratka je ""SM"", a položka je kód ""T-SHIRT"", položka kód varianty bude ""T-SHIRT-SM"""
apps/erpnext/erpnext/schools/utils.py +19,This {0} conflicts with {1} for {2} {3},
DocType: Grading Scale Interval,Threshold,
DocType: BOM,Thumbnail,Náhľad
DocType: Holiday List,Thursday,Čtvrtek
DocType: Production Order,Time,Čas
DocType: Manufacturing Settings,Time Between Operations (in mins),Doba medzi operáciou (v min)
DocType: Sales Invoice Timesheet,Time Sheet,
DocType: Sales Invoice,Time Sheet List,
apps/erpnext/erpnext/config/manufacturing.py +27,Time Sheet for manufacturing.,
DocType: Sales Invoice,Time Sheets,Časové rozvrhy
apps/erpnext/erpnext/config/projects.py +30,Time Tracking,Časová náročnosť
DocType: Delivery Note,Time at which items were delivered from warehouse,"Čas, kdy boli predmety dodány od skladu"
DocType: Purchase Receipt,Time at which materials were received,"Čas, kdy bylo prijato materiály"
apps/erpnext/erpnext/templates/generators/bom.html +71,Time(in mins),
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +128,Timesheet,Časový rozvrh
DocType: Sales Invoice Timesheet,Timesheet Detail,Časový rozvrh - detaily
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +301,Timesheet created:,
apps/erpnext/erpnext/config/projects.py +35,Timesheet for tasks.,Rozvrh úloh v čase
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +262,Timesheet {0} is already completed or cancelled,
apps/erpnext/erpnext/templates/pages/projects.html +48,Timesheets,Časové rozvrhy
apps/erpnext/erpnext/utilities/activation.py +110,"Timesheets help keep track of time, cost and billing for activites done by your team",
DocType: Journal Entry,Title,Titulok
apps/erpnext/erpnext/config/setup.py +32,Titles for print templates e.g. Proforma Invoice.,"Tituly na tlačových šablon, napr zálohové faktury."
DocType: Payment Request,To,na
DocType: Purchase Order,To Bill,Fakturovať
DocType: Currency Exchange,To Currency,Na menu
DocType: Bank Reconciliation,To Date,Do dátumu
apps/erpnext/erpnext/hr/doctype/holiday_list/holiday_list.py +34,To Date cannot be before From Date,
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +49,To Date should be within the Fiscal Year. Assuming To Date = {0},"Chcete-li data by mela byť v rámci fiskálního roku. Za predpokladu, že To Date = {0}"
apps/erpnext/erpnext/projects/report/daily_timesheet_summary/daily_timesheet_summary.py +24,To Datetime,Chcete-li datetime
DocType: Sales Order,To Deliver,Dodať
DocType: Sales Order,To Deliver and Bill,Dodať a Fakturovať
DocType: Opportunity,To Discuss,Prejednať
DocType: Payment Reconciliation,To Invoice Date,Do dátumu fakturácie
